word,cluster_id
civilize,65
chemise,414
twenty-,356
knight,683
catapulted,210
appearances,294
weird,336
buries,349
clanging,154
milled,515
notiﬁed,212
prickly,266
outline,124
hesitancy,874
taps,45
lullaby,533
stooped,519
alliance,278
packs,530
wrecked,352
sheds,624
accommodated,393
cows,57
sipped,816
stripped,156
rids,821
recess,442
cousins,688
sadistic,714
recollect,745
revisit,250
help,211
lengthened,634
fashions,638
squish,667
bleary,690
vigor,574
mystery,522
speed,952
staggers,108
directions,557
scrutinise,225
digestible,854
slowing,277
toughed,98
careened,518
sampot,711
forties,58
precede,939
wags,149
goodbye,699
doe,368
selfish,682
zipped,98
ponies,616
wash,211
bolder,251
suffocate,885
likes,775
advise,59
laborers,835
accomplishing,715
melody,782
engagements,504
untethering,602
erring,722
jenny,334
knows-,434
recklessness,864
swooned,730
overstafed,383
submitted,388
attendees,290
bastard,944
hut,271
trajectory,481
passerby,381
distorted,113
recognize,688
drenched,48
crazed,303
scrabbling,942
taste,216
village,925
graduation,734
conducts,642
enshrouds,631
pedaled,363
contorts,588
rejection,682
unfit,469
spoon,369
factory-,472
average,398
worlds,230
unorthodox,560
desert,937
modernise,65
enable,905
gulped,412
socked,98
sharpening,199
acquitting,159
idealism,168
romanticized,853
defused,519
riches,663
fetch,673
spare,59
broth,197
kites,616
delivered,40
obeisance,159
playroom,950
pangs,985
involve,56
subjugate,643
bachelorhood,286
brunette,455
ﬁll,227
counselor,736
princess,128
posted,747
dawned,327
neglecting,545
colonization,65
promptness,308
overextended,833
persuade,257
chewing,460
anglicanism,233
ransacked,470
expectation,393
infuriating,539
treating,533
befuddlement,614
goodwill,103
appeased,70
eyeliner,880
ranting,164
scuffled,721
hairbrushes,978
bristled,125
commended,312
downed,775
wiring,47
tearooms,671
immobilized,288
dye,505
happen,846
regains,771
infiltrate,56
seminar,278
fountain,599
faith,330
recognising,229
heap,772
sold,747
retracing,260
walked,987
skyscrapers,671
surveyed,735
spree,252
riley,158
subjecting,584
anchors,103
simple,6
buick,644
flicked,303
lucked,742
ﬁrstborn,924
tender,603
mobbed,470
growing,688
ordered,314
manhandled,288
craving,839
pressed,816
stash,782
vocation,351
possessed,156
concealed,96
twist,45
burning,241
crises,835
drawled,681
address,488
masculine,39
she-,102
trousers,465
lingering,559
black,958
dried,9
publishers,110
patriotism,168
replaces,930
executor,541
shuck,444
contemptuous,714
tortoiseshells,971
charismatic,4
obtuseness,526
attract,56
wingers,598
flattened,9
emaciation,402
tenses,378
coddle,704
mean-,273
stuffed,45
nag,592
entertaining,835
berated,722
tablets,505
plunder,328
slithering,908
transport,697
giggling,23
parches,170
toenail,265
parent,315
squeak,45
crescendo,894
simmers,22
partnership,278
stunning,336
root,673
tempers,443
quieting,199
endangering,715
apparatus,795
assessed,429
hung,303
sophisticated,589
hongtsai,88
"belly-""we",396
carefulness,409
tighter,698
islands,666
gearboxes,854
concealing,131
mirth,202
caitlin,782
focus,369
hid,30
floats,504
menacingly,151
geniuses,439
decoration,195
extends,594
rats,208
snores,348
acquisition,20
ploy,346
vehicles,357
sighed,412
arcs,632
recites,587
cog,670
widow,96
confidants,326
solves,295
doped,669
illiteracy,917
filter,124
preserves,9
must-,102
locations,552
parrot,123
timetable,548
mortified,116
revolution,786
generals,973
alarming,336
heritage-,454
twentythree,173
sound,223
disciplining,81
takers,13
placing,312
animates,324
adults,689
conducted,642
napped,579
parts,624
puffing,610
distancing,317
scream,211
quarreling,610
entrap,22
skater,786
casket,981
erupts,588
miracle,782
oriole,811
boyfriends,379
raj,626
accessory,124
jams,985
crowds,230
loved-,434
reflexes,399
dean,626
rocking,793
visualized,487
climbs,115
beliefs,321
messy,621
fowl,173
ﬁx,227
terminal,925
returns,594
coaxed,119
insults,682
roused,375
tweaked,284
resentment,682
calms,703
ruckus,945
usage,31
wean,722
squirming,46
skepticism,206
withdraw,19
zipping,199
index,110
scone,224
manipulate,417
resident,306
stubbed,64
ﬂocked,219
abuse,628
overworked,862
killed,352
ghost,694
overrides,310
password,488
vendors,248
hurting,682
regaining,829
fumbled,18
loosen,393
sticked,763
machinations,91
viewers,865
prompt,673
sparking,220
safes,985
example,345
aching,79
obeys,645
playacting,943
goodness,186
retirees,251
suitable,339
courts,697
practical,676
marks,632
rehydrate,332
jilted,802
paved,928
parked,375
flips,728
synopsis,495
afected,828
petition,423
dilated,493
oh,186
mask,104
pronouncement,133
manufacturing,458
appetite,497
ridge,115
proclaiming,715
missteps,185
phonograph,311
intuited,87
pernickety,667
foolish,696
tendency,504
throbbing,241
item,521
roast,113
flexed,901
least,346
about,339
ghoul,384
bundle,871
wards,697
sink,211
cyst,193
effective,339
derive,56
do-,218
pens,653
switchblade,945
theater,170
enveloping,512
exhaust,901
tenth,387
sharper,634
hashed,727
patronymic,174
entrance,170
pummeled,288
cones,624
scoﬀ,25
articles,791
scalding,180
deafening,629
debts-ﬁrst,766
measuring,835
razor,782
belongs,442
teasing,117
rebellious,393
ours,839
earned,312
repacked,66
divas,620
celebrate,369
closest,442
crackled,42
dredged,581
materialized,30
oﬀ,25
burberry,232
fell,987
missiles,357
individuals,464
captor,346
yapping,641
crashing,793
unfulfilled,92
place-,911
console,481
language,127
benefiting,131
dislocated,82
throat,868
prejudice,682
salomé,562
steeples,126
carry,998
rosebushes,753
duties,697
mulishness,679
needles,241
afahsiong,384
how,921
crayons,576
disembark,301
learns,544
been,987
alleyway,599
slammed,612
deportation,628
hustles,684
cofee,316
passage,881
budgeted,7
crucial,339
peak,115
aipping,488
donors,290
wheelbarrow,889
cupboard,653
couple,315
replenish,136
blending,287
nipped,119
vied,320
sidled,401
benign,533
answered,559
wistful,948
bullion,436
clap,612
vests,274
yaps,641
ﬁle,72
miscarry,842
understanding,663
equations,140
murky,723
shu,17
forgives,645
spectacles,400
slumped,533
participates,836
strategist,81
thanksgiving,287
barring,625
knockout,374
relocating,548
living-/,498
model,374
dependence,871
candidates,910
bookmarked,370
convert,670
flw,147
halt,669
housemates,231
controlled,417
termed,339
slunk,553
relieved,333
scorned,850
forceful,629
phd,734
reboard,250
wimple,611
dressed,314
insider,442
labor,373
distract,417
overreacted,114
cretins,776
tote,316
unfasten,784
bounding,199
drying,557
anger,522
apprehension,522
floppy,287
refresh,175
challenging,786
revels,389
gnawed,751
refolded,175
mussed,802
defloration,622
dominated,520
convened,406
hurtling,252
hospital,170
ainching,713
incriminating,643
ideal,871
manicured,169
travel,486
stolen,40
tomb,74
siren,415
up,415
capering,535
untouched,872
triad,626
sufferings,112
savages,439
claiming,533
shing,592
sundress,506
strangled,156
clubbed,727
hosted,836
gear,621
inferiors,399
pardon,59
prancing,169
faan,147
lads,673
nuptials,421
infuse,855
products,190
angrier,726
delusions,714
idealistic,168
dismissed,54
unglued,171
fragile,442
counseled,424
wheatfields,928
hireling,865
notebook,881
raucous,578
alien,786
abduct,467
but-,102
broke,775
fury,522
splotchy,622
flints,29
holding,262
contracts,738
staff,459
apologised,781
thrashing,491
incapable,829
tugging,220
inadequacy,833
blind,965
flattery,202
disappearance,30
commander,437
inaction,584
betraying,545
legged,393
repair,458
deduce,646
intern,683
unfurling,724
frighten,685
commies,343
copyist,430
dumbfounded,116
lumped,763
loss,441
admit,417
understood,156
size,296
chuckle,23
crawling,559
upstage,89
swigged,508
shawls,705
blinds,557
excuses,682
informations,190
awaits,51
convinces,214
wag,592
canno,224
oven,45
teaches,204
cranked,956
sympathizer,989
ching,17
amazed,165
shithead,944
shadowed,217
connections-,498
opposites,399
forthcoming,84
brusque,585
petal,633
sidetracked,260
ads,757
clipboard,485
pots,456
bores,29
lusted,886
awaited,113
screamed,201
composing,642
capitalist,786
stooping,199
thriving,287
puritan,898
ladled,768
uneventful,690
catlike,266
question,521
respects,504
wilder,782
predecessors,442
silencer,419
blurs,959
casting,78
rub,846
roomed,849
transitioned,872
candidacy,875
caseload,488
redirecting,260
anticipated,872
hairs,442
beseeching,715
burying,533
eagle,343
pioneers,343
hovering,559
oath,736
uniting,226
study,257
triangular,520
wheedled,205
deadened,466
contracted,808
accustom,316
ran,987
ﬂanked,219
responder,13
farmers,395
embodying,324
there-,102
venture,368
passed,314
indication,239
overheating,551
poetry,307
nobody,287
yuan,17
moon,743
spasms,176
exploits,488
renew,30
slight,287
cackled,247
pocketbook,613
blushing,23
hushed,533
nostalgic,176
dressings,162
sews,28
hoists,616
jailer,13
ribcage,597
vision,223
bonus,878
difficult,520
smirking,610
obtained,143
smell,208
answering,998
hours,964
reﬁll,756
drape,817
feast,743
whisk,759
scratched,808
monitored,976
dogged,142
gripped,793
porcelain,570
fogey,611
gilded,429
relenting,263
succeeded,897
petted,119
career,222
applies,542
preferred,268
bitterness,682
widen,124
cabinet,973
ba,672
well-,654
married,569
ogle,444
rope,472
insightful,764
fluent,683
harp,977
badge,510
sanmu,269
blames,866
tenacity,547
books,307
advanced,104
insights,206
owning,775
broken,936
steamed,123
contemplates,324
momentum,871
mincing,263
wears,36
unkind,585
accentuate,474
buddy,621
hunts,793
outings,335
fucked,186
destroy,417
tough,621
sweet,336
deludes,251
meditations,527
drab,802
sissee,592
wealth-,498
wise,621
companionship,326
repaying,263
assistant,306
explained,287
rugby,579
projections,591
disguise,504
marches,99
unjust,507
rhetoric,418
brightens,898
tormentor,776
comports,861
adrenaline,522
distracted,287
bath,279
rehearsing,355
prudishness,155
worry,522
puzzles,757
course,239
reigned,787
swollen,113
stabilizing,136
romances,335
cures,638
unlocks,152
vaccinated,10
intermediary,526
mat,672
ank,822
shuts,703
shrieking,491
peculiarities,97
toyed,886
ivanovich,822
distraught,113
neglects,91
lilies,753
espoused,139
reappointed,996
non,364
hunches,962
get-,218
disappointed,333
smock,978
couldnit,338
pliable,319
bugging,64
like,846
sputters,183
us,238
mexican,968
wariness,714
nightstool,528
magnificent,629
soliloquies,923
heathens,95
article,222
officers,459
patronage,26
adds,755
surprising,921
sugar,271
blue,158
well,846
discomposure,161
microbes,492
volleyed,252
slimmed,433
daughters-,489
jewellers,461
injection,243
counseling,676
ﬁndings,41
undefeated,143
future,226
ascending,509
altar,967
aloneness,446
fetched,98
posterity,286
desserts,514
occasions,632
nnn,147
cv,243
callers,918
paroxysm,188
experiment,795
assert,594
onslaught,533
quickening,952
gums,120
participation,875
patches,632
casseroles,991
bridesmaid,945
peaches,196
irrational,589
ambled,722
plunging,533
sorts,533
adherence,504
masterwork,292
feigned,681
colm,740
gloating,43
lavish,572
suites,892
skeletons,688
delight,333
intimidating,629
•,965
sob,36
skies,230
wiped,976
press,110
fridge,922
hardship,96
sword,856
eczema,550
backtracked,260
branches,230
pivots,588
operating,103
crouches,75
ethic,418
iphone,456
blurt,693
directorships,26
wand,626
clearance,239
circles,775
ﬂattered,660
vowels,127
mascara,271
answers,757
cheek,868
immature,689
physicality,140
investigates,469
convalesced,677
normal,6
scouting,835
athatrnatewasdeweenongeraghtmplandetelay,87
marys,972
-beautiful,273
airplanes,835
sewn,98
prepares,544
anchorwoman,710
denials,344
envied,79
siding,928
archives,697
worshipper,480
mitts,500
repeaters,47
carve,257
alluded,688
retire,930
clatters,246
direction,481
complained,96
retained,930
slopped,98
oasis,238
apprehended,352
bunk,653
folks,546
bestsellers,972
poker,772
harangue,249
milling,653
fraud,628
idolized,139
elise,76
delays,423
strange,336
amahs,105
piggybacked,130
witnessed,987
irresistible,629
overalls,251
littlest,695
dna,819
generate,558
ones,632
shirtless,258
ter,128
goes,998
shows,475
knife,422
diplomatic,313
unhappiness,135
network,374
marched,314
confined,393
jostling,111
steamers,357
slackened,476
thousand,572
landscape,570
superintendent,306
unfamiliar,775
support,240
revolvers,856
workspace,613
metaphor,871
autograph,350
shake,211
trudging,942
expertise,330
punish,417
emit,253
raveled,401
yanks,821
razed,470
brood,415
evaluation,20
evaporate,885
downcast,433
prostitutes,439
band,954
horrified,165
shaped,520
unethical,507
uncomplicated,245
sighted,393
defensive,947
poured,18
poodle,149
ascribe,974
maneuver,481
meet,998
plodding,942
traveled,442
motheris,810
mishandled,242
needs-,434
groceries,546
prep,243
demeaning,595
tortoises,971
corned,644
deferential,720
steadied,476
stews,362
face-,132
gazing,688
swords,856
decline,206
welcome,993
pool,795
pony,694
incommunicado,538
handmaid,80
outﬁtted,756
administrators,26
jumpers,293
disparaged,482
invaded,96
quelling,519
scuffed,499
wary,497
brothels,671
unwraps,784
true,6
gibe,249
reestablish,136
elbowed,98
recall,905
jaunts,684
cardholder,350
roaming,786
leader,464
rest,374
association,278
crowned,143
heckled,664
grunting,491
cassocks,465
experiments,20
adjusted,268
precise,589
reflection,663
placating,879
sufficient,268
stances,452
designing,458
monitoring,20
slaps,390
conference,875
pub,851
engraved,40
bomb,423
mural,967
nerve,772
facetious,346
assassins,445
headscarf,432
reduced,398
haircuts,880
fashioned,217
go-,218
belted,849
discerning,229
dazhong,428
tabletop,485
cudgeled,130
worthless,629
modification,20
tromped,721
arena,925
gilt,916
witch,743
motto,807
cocky,518
boarding,603
rollerskated,385
ﬁlling,227
persistence,214
customized,589
aiding,808
creed,782
practised,735
resteamed,828
slant,206
unfindable,92
leica,309
broadcasts,596
strain,504
most,557
bored,327
detail,521
fornication,10
rape,628
impulsiveness,155
illusion,226
xiang,548
styles,449
refuse,417
betting,435
silences,607
gawking,610
doubled,429
enfold,722
colder,36
rind,582
tossed,18
rehabilitated,814
writhed,476
daydreamed,702
joint,239
purity,14
boxes,230
cooked,872
uncle-,489
petriﬁed,172
japs,109
exhibit,278
lunches,514
creature,694
injected,156
correcting,382
homes,74
prattled,681
throttled,956
fidgeted,125
danger,522
socks,422
courtesies,5
half-ﬁlled,766
died-,569
scoops,728
matched,156
agreement,14
pries,309
skims,37
unlikely,339
bounty,629
beards,843
graze,761
marked,965
cleft,153
shaven,166
ﬁsts,227
encore,903
propose,56
dockside,599
girlhood-,498
mothering,286
governments,697
shudders,378
twitching,559
petty,859
crescent,393
akamai,408
courtesan,425
cook,555
respiration,200
supplanted,320
music,203
adizemiuttpetdhteo,77
eardrums,744
slighted,433
shave,505
gadgets,650
stylists,978
circuits,372
moustache,166
questioning,96
gypsy,694
gut,420
inspire,544
correspondences,791
lipstick,705
unlock,240
scooped,303
underclothes,465
misdemeanor,754
undershorts,75
stripes,827
psychoanalyze,487
scuffle,908
plugs,427
reconsider,814
dominating,901
accurate,429
exotic,1
suffer,417
versed,587
jammed,45
hawked,611
singe,592
serpents,490
equals,673
portaged,717
don,672
creamy,113
heartless,714
complainers,13
weapons,856
plonked,267
featured,747
abrasive,879
revealing,442
descendant,217
assurance,330
email,561
embarrassing,921
brisk,698
lifetime,239
repertoire,851
compassion,330
manuscript,406
contestant,836
decried,965
perspires,324
prescribed,59
attained,469
identified,747
whispered,824
enrollment,914
gossip,621
acclaim,848
controls,481
qualified,19
clip,846
eschewed,383
user,488
destined,793
nightshirt,506
機,25
rushing,241
rear,683
incarnate,354
annoyance,287
lakes,115
steadiness,725
scaling,871
contrary,548
rescued,352
assertion,594
tightening,775
absurdities,91
heime,592
cvs,810
slouching,661
logical,140
appreciates,695
assemble,905
experiences,321
parasols,760
coherent,504
roar,201
guys,694
publications,791
faults,552
pekingese,809
receded,320
abacuses,765
furrows,187
sicker,455
latin,84
line,603
damage,423
duanfang,428
brightened,303
forlorn,554
discourse,140
partiality,913
palm,868
glugged,121
marshal,736
callousness,155
deﬁance,712
dat,243
jackets,530
fights,440
greatcoat,283
experienced-,498
demise,271
clamp,64
bandana,149
slaughter,449
disrespect,137
proﬁt,172
ignores,117
whiskey,546
brightness,993
sensible,268
torture,216
longtang,269
submitting,584
mean,775
ensnare,316
command,437
adolescence,473
weapon,856
leaping,481
impaired,104
glossing,943
crooned,730
lashes,327
misread,318
wait,186
raking,90
-flwless,147
infringed,647
bold,104
brethren,736
sprinting,908
matchmakers,620
payments,124
conventions,123
grunt,144
resurrect,161
door-,132
cadenzas,527
pops,128
inhale,253
deﬁned,172
respected,4
wiping,460
exchanging,287
optimism,330
